"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Método","Potencia","tcomp"
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0,1000,"MANTA",0.049,1.12581706047058
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,5e-04,1000,"MANTA",0.048,1.13570499420166
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,5e-04,1000,"MANTA",0.048,1.04409098625183
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,5e-04,1000,"MANTA",0.059,1.07645440101624
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,5e-04,1000,"MANTA",0.053,1.0833113193512
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,5e-04,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,5e-04,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.001,1000,"MANTA",0.054,1.12669324874878
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.001,1000,"MANTA",0.056,1.05350422859192
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.001,1000,"MANTA",0.059,1.06000971794128
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.001,1000,"MANTA",0.057,1.08535027503967
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.001,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.001,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0015,1000,"MANTA",0.068,1.11771154403687
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0015,1000,"MANTA",0.072,1.03936052322388
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0015,1000,"MANTA",0.06,1.08398365974426
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0015,1000,"MANTA",0.064,1.10327458381653
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0015,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0015,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.002,1000,"MANTA",0.101,1.12284660339355
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.002,1000,"MANTA",0.095,1.038738489151
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.002,1000,"MANTA",0.067,1.07304167747498
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.002,1000,"MANTA",0.082,1.17448496818542
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.002,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.002,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0025,1000,"MANTA",0.13,1.14197850227356
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0025,1000,"MANTA",0.122,1.27440118789673
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0025,1000,"MANTA",0.077,1.36944937705994
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0025,1000,"MANTA",0.112,1.12870168685913
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0025,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0025,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.003,1000,"MANTA",0.175,1.10934734344482
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.003,1000,"MANTA",0.155,1.07059121131897
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.003,1000,"MANTA",0.091,1.07242369651794
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.003,1000,"MANTA",0.14,1.13151264190674
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.003,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.003,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0035,1000,"MANTA",0.219,1.13829231262207
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0035,1000,"MANTA",0.195,1.08071303367615
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0035,1000,"MANTA",0.108,1.06406450271606
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0035,1000,"MANTA",0.187,1.13411211967468
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0035,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0035,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.004,1000,"MANTA",0.268,1.12068915367126
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.004,1000,"MANTA",0.248,1.08708119392395
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.004,1000,"MANTA",0.128,1.06412315368652
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.004,1000,"MANTA",0.224,1.12657570838928
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.004,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.004,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0045,1000,"MANTA",0.33,1.09489512443542
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0045,1000,"MANTA",0.312,1.0505907535553
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0045,1000,"MANTA",0.166,1.06949162483215
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0045,1000,"MANTA",0.285,1.10097193717957
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0045,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0045,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.005,1000,"MANTA",0.397,1.10680198669434
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.005,1000,"MANTA",0.373,1.05351805686951
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.005,1000,"MANTA",0.206,1.10254716873169
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.005,1000,"MANTA",0.343,1.37032651901245
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.005,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.005,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0055,1000,"MANTA",0.476,1.09148740768433
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0055,1000,"MANTA",0.449,1.05501532554626
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0055,1000,"MANTA",0.263,1.13443446159363
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0055,1000,"MANTA",0.407,1.16182088851929
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0055,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0055,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.006,1000,"MANTA",0.536,1.10618114471436
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.006,1000,"MANTA",0.514,1.03344559669495
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.006,1000,"MANTA",0.311,1.09243965148926
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.006,1000,"MANTA",0.485,1.22568082809448
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.006,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.006,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0065,1000,"MANTA",0.608,1.38144779205322
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0065,1000,"MANTA",0.577,1.02976894378662
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0065,1000,"MANTA",0.377,1.12878227233887
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0065,1000,"MANTA",0.545,1.20885682106018
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0065,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0065,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.007,1000,"MANTA",0.673,1.14818334579468
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.007,1000,"MANTA",0.652,1.04360270500183
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.007,1000,"MANTA",0.428,1.42074728012085
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.007,1000,"MANTA",0.615,1.30414295196533
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.007,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.007,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0075,1000,"MANTA",0.741,1.11127138137817
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0075,1000,"MANTA",0.718,1.04486966133118
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0075,1000,"MANTA",0.49,1.08519506454468
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0075,1000,"MANTA",0.676,1.32719326019287
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0075,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0075,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.008,1000,"MANTA",0.775,1.08192658424377
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.008,1000,"MANTA",0.758,1.09085202217102
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.008,1000,"MANTA",0.555,1.10794377326965
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.008,1000,"MANTA",0.741,1.47836709022522
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.008,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.008,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0085,1000,"MANTA",0.826,1.1233766078949
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0085,1000,"MANTA",0.813,1.05931043624878
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0085,1000,"MANTA",0.617,1.08370089530945
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0085,1000,"MANTA",0.784,1.58239769935608
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0085,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0085,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.009,1000,"MANTA",0.876,1.11550712585449
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.009,1000,"MANTA",0.861,1.03198385238647
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.009,1000,"MANTA",0.685,1.06314873695374
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.009,1000,"MANTA",0.835,1.72262525558472
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.009,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.009,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0095,1000,"MANTA",0.904,1.12876439094543
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0095,1000,"MANTA",0.891,1.04519391059875
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0095,1000,"MANTA",0.753,1.06259775161743
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0095,1000,"MANTA",0.878,1.93842673301697
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0095,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0095,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.01,1000,"MANTA",0.932,1.17526292800903
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.01,1000,"MANTA",0.919,1.0473837852478
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.01,1000,"MANTA",0.799,1.0704185962677
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.01,1000,"MANTA",0.897,2.20712828636169
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.01,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.01,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0105,1000,"MANTA",0.959,1.09603643417358
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0105,1000,"MANTA",0.949,1.05698323249817
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0105,1000,"MANTA",0.833,1.12938976287842
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0105,1000,"MANTA",0.929,2.57760739326477
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0105,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0105,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.011,1000,"MANTA",0.972,1.12507390975952
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.011,1000,"MANTA",0.966,1.05145978927612
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.011,1000,"MANTA",0.873,1.31779265403748
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.011,1000,"MANTA",0.957,3.1142885684967
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.011,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.011,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0115,1000,"MANTA",0.982,1.13027167320251
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0115,1000,"MANTA",0.975,1.04547023773193
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0115,1000,"MANTA",0.897,1.10011315345764
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0115,1000,"MANTA",0.97,3.40427684783936
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0115,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0115,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.012,1000,"MANTA",0.99,1.3484742641449
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.012,1000,"MANTA",0.986,1.04165863990784
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.012,1000,"MANTA",0.925,1.09625005722046
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.012,1000,"MANTA",0.978,3.92224836349487
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.012,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.012,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0125,1000,"MANTA",0.994,1.11990141868591
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0125,1000,"MANTA",0.992,1.04588961601257
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0125,1000,"MANTA",0.947,1.08186197280884
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0125,1000,"MANTA",0.99,4.61153149604797
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0125,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0125,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.013,1000,"MANTA",0.996,1.11331796646118
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.013,1000,"MANTA",0.994,1.0415735244751
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.013,1000,"MANTA",0.96,1.08239769935608
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.013,1000,"MANTA",0.994,5.29350328445435
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.013,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.013,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0135,1000,"MANTA",0.998,1.12303829193115
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0135,1000,"MANTA",0.997,1.04300403594971
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0135,1000,"MANTA",0.977,1.0603084564209
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0135,1000,"MANTA",0.994,5.82343125343323
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0135,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0135,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.014,1000,"MANTA",0.999,1.11510729789734
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.014,1000,"MANTA",0.999,1.05968141555786
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.014,1000,"MANTA",0.985,1.07798600196838
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.014,1000,"MANTA",0.998,7.11219620704651
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.014,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.014,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0145,1000,"MANTA",0.999,1.1070613861084
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0145,1000,"MANTA",0.999,1.0247700214386
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0145,1000,"MANTA",0.989,1.09741902351379
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0145,1000,"MANTA",0.999,8.8755030632019
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0145,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,5,0.023,NA,0.0145,1000,"MANTA",NA,NA
