"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANTA",0.002,1.50982594490051,"MANOVA",0.002,0.849791288375854,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANTA",0.429,1.08800482749939,"MANOVA",0.469,0.69080662727356,4,8.9086859688196
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANTA",0.6,1.14301204681396,"MANOVA",0.469,0.689852714538574,13.1,24.5088868101029
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANTA",0.6,1.17943358421326,"MANOVA",0.469,0.710852384567261,13.1,24.5088868101029
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANTA",0.336,1.14060711860657,"MANOVA",0.552,0.742814540863037,21.6,48.6486486486486
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANTA",0.335,1.13750553131104,"MANOVA",0.549,0.713001728057861,21.4,48.4162895927602
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANTA",0.001,1.12918424606323,"MANOVA",0.002,0.810566902160645,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANTA",0.336,1.10199093818665,"MANOVA",0.55,0.751811742782593,21.4,48.3069977426637
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANTA",0.49,1.10468506813049,"MANOVA",0.552,0.711348533630371,6.2,11.9001919385797
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANTA",0.481,1.18913674354553,"MANOVA",0.552,0.714345455169678,7.10000000000001,13.7463697967086
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.957,1.14572930335999,"MANOVA",0.993,0.696723699569702,3.6,3.6923076923077
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.955,1.08574151992798,"MANOVA",0.993,0.757297992706299,3.8,3.90143737166325
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0,1.12866306304932,"MANOVA",0.001,0.779631853103638,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.955,1.12442469596863,"MANOVA",0.994,0.709290742874146,3.9,4.00205233453053
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.996,1.52342557907104,"MANOVA",0.993,0.713948965072632,0.3,0.301659125188537
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.994,1.11778950691223,"MANOVA",0.993,0.68984842300415,0.1,0.100654252642174
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.936,1.1193060874939,"MANOVA",0.962,0.720014810562134,2.59999999999999,2.73972602739725
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.935,1.16004657745361,"MANOVA",0.96,0.694166421890259,2.49999999999999,2.63852242744062
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.001,1.10923862457275,"MANOVA",0,0.803783416748047,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.934,1.08654451370239,"MANOVA",0.961,0.827582597732544,2.69999999999999,2.84960422163587
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.987,1.10410714149475,"MANOVA",0.962,0.691422939300537,2.5,2.5654181631606
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.983,1.12085056304932,"MANOVA",0.962,0.673846006393433,2.1,2.15938303341903
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.854,1.14778637886047,"MANOVA",0.864,0.697840452194214,1,1.16414435389988
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.85,1.11737823486328,"MANOVA",0.864,0.721604108810425,1.4,1.63360560093349
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.001,1.12834239006042,"MANOVA",0.002,0.866835594177246,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.849,1.10585021972656,"MANOVA",0.864,0.691836833953857,1.5,1.75131348511384
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.956,1.0862979888916,"MANOVA",0.864,0.806501865386963,9.2,10.1098901098901
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.95,1.08058333396912,"MANOVA",0.864,0.731483221054077,8.6,9.48180815876515
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.763,1.13259840011597,"MANOVA",0.811,0.69907021522522,4.8,6.09911054637866
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.759,1.07730579376221,"MANOVA",0.813,0.755816698074341,5.39999999999999,6.87022900763358
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.002,1.5185661315918,"MANOVA",0.002,0.78231930732727,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.763,1.15769290924072,"MANOVA",0.811,0.695355892181396,4.8,6.09911054637866
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.87,1.06882977485657,"MANOVA",0.811,0.71514892578125,5.89999999999999,7.01963117192147
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.869,1.12176895141602,"MANOVA",0.811,0.692351818084717,5.79999999999999,6.9047619047619
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.671,1.25696873664856,"MANOVA",0.876,0.744909763336182,20.5,26.50290885585
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.669,1.13062834739685,"MANOVA",0.875,0.695072889328003,20.6,26.6839378238342
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.001,1.22674489021301,"MANOVA",0.002,0.784744024276733,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.667,1.11905646324158,"MANOVA",0.875,0.746309757232666,20.8,26.9779507133593
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.791,1.10050272941589,"MANOVA",0.876,0.718156337738037,8.5,10.1979604079184
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.786,1.12299537658691,"MANOVA",0.876,0.717149257659912,9,10.8303249097473
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.1242344379425,"MANOVA",1,0.71622633934021,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.08851099014282,"MANOVA",1,0.672070503234863,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",0,1.5598292350769,"MANOVA",0.001,0.760094404220581,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.27341175079346,"MANOVA",1,0.692479848861694,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.07990455627441,"MANOVA",1,0.710204601287842,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.09813690185547,"MANOVA",1,0.710583209991455,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",0.997,1.12487149238586,"MANOVA",1,0.695522308349609,0.3,0.300450676014021
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",0.997,1.08864045143127,"MANOVA",1,0.737859010696411,0.3,0.300450676014021
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",0.001,1.14710283279419,"MANOVA",0,0.780041217803955,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",0.997,1.16761112213135,"MANOVA",1,0.701023101806641,0.3,0.300450676014021
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",1,1.1823525428772,"MANOVA",1,0.713757038116455,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",1,1.12020325660706,"MANOVA",1,0.7123863697052,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.98,1.17487001419067,"MANOVA",0.99,0.697877168655396,1,1.01522842639594
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.979,1.13419961929321,"MANOVA",0.99,0.735458374023438,1.1,1.11731843575419
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.002,1.12925577163696,"MANOVA",0.002,0.780442476272583,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.98,1.0890417098999,"MANOVA",0.99,0.711204767227173,1,1.01522842639594
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.996,1.11286044120789,"MANOVA",0.99,0.74321722984314,0.6,0.604229607250756
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.995,1.1802818775177,"MANOVA",0.99,0.733356475830078,0.5,0.503778337531487
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.935,1.15902185440063,"MANOVA",0.973,0.718038082122803,3.79999999999999,3.98322851153039
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.936,1.12020325660706,"MANOVA",0.974,0.694485425949097,3.79999999999999,3.97905759162303
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.002,1.11206221580505,"MANOVA",0.002,0.781816959381104,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.934,1.19304418563843,"MANOVA",0.973,0.813685417175293,3.89999999999999,4.09019402202411
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.985,1.13471531867981,"MANOVA",0.973,1.13497591018677,1.2,1.22574055158325
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.984,1.06702733039856,"MANOVA",0.973,0.672430276870728,1.1,1.12416964741952
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.872,1.20734095573425,"MANOVA",0.986,0.781879663467407,11.4,12.2712594187298
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.869,1.14387893676758,"MANOVA",0.985,0.714483976364136,11.6,12.5134843581446
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.002,1.12854838371277,"MANOVA",0.002,0.861782789230347,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.872,1.17552638053894,"MANOVA",0.985,0.742006778717041,11.3,12.1701669359181
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.951,1.08916306495667,"MANOVA",0.986,0.711921691894531,3.5,3.61383582860093
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.95,1.12758302688599,"MANOVA",0.986,0.714492082595825,3.6,3.71900826446281
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.10913348197937,"MANOVA",1,0.718074321746826,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.09038996696472,"MANOVA",1,0.693258285522461,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",0,1.16998171806335,"MANOVA",0.001,0.783360242843628,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.08649826049805,"MANOVA",1,0.734320163726807,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.46749544143677,"MANOVA",1,0.785659551620483,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.14685916900635,"MANOVA",1,0.712329387664795,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.14940786361694,"MANOVA",1,0.776046276092529,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.09089255332947,"MANOVA",1,0.768317937850952,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",0.001,1.13311171531677,"MANOVA",0,0.8038170337677,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.12713217735291,"MANOVA",1,0.692987442016602,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.08405828475952,"MANOVA",1,0.690781354904175,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.11054301261902,"MANOVA",1,0.731202125549316,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",0.999,1.11313390731812,"MANOVA",1,0.72811484336853,0.1,0.100050025012506
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",0.999,1.09390377998352,"MANOVA",1,0.73551607131958,0.1,0.100050025012506
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",0.002,1.14997100830078,"MANOVA",0.002,0.781980752944946,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",0.999,1.09095621109009,"MANOVA",1,0.692923545837402,0.1,0.100050025012506
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.10562038421631,"MANOVA",1,0.807570457458496,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.12605595588684,"MANOVA",1,0.713961839675903,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",0.998,1.19850754737854,"MANOVA",0.999,0.719946384429932,0.1,0.100150225338007
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",0.998,1.50267434120178,"MANOVA",0.999,0.694664478302002,0.1,0.100150225338007
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",0.002,1.13042449951172,"MANOVA",0.002,0.762131452560425,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",0.998,1.15087580680847,"MANOVA",0.999,0.693703413009644,0.1,0.100150225338007
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.13337087631226,"MANOVA",0.999,0.711147785186768,0.1,0.100050025012506
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.11011910438538,"MANOVA",0.999,0.772517442703247,0.1,0.100050025012506
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",0.981,1.18082523345947,"MANOVA",0.999,0.698438405990601,1.8,1.81818181818182
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",0.978,1.19574809074402,"MANOVA",0.999,0.69542384147644,2.1,2.12443095599393
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",0.002,1.22546863555908,"MANOVA",0.002,0.801036357879639,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",0.978,1.16223883628845,"MANOVA",0.999,0.711575031280518,2.1,2.12443095599393
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.13794732093811,"MANOVA",0.999,0.711846590042114,0.1,0.100050025012506
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.17040634155273,"MANOVA",0.999,0.699403285980225,0.1,0.100050025012506
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.19487428665161,"MANOVA",1,0.697628974914551,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.23333787918091,"MANOVA",1,0.674104690551758,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",0,1.14891028404236,"MANOVA",0.001,0.782764673233032,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.11134505271912,"MANOVA",1,0.712707042694092,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.11504197120667,"MANOVA",1,0.690619945526123,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.10528254508972,"MANOVA",1,0.69116735458374,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.12730574607849,"MANOVA",1,0.716428518295288,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.08857822418213,"MANOVA",1,0.764857292175293,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",0.002,1.14539694786072,"MANOVA",0,0.789705038070679,0.2,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.1053957939148,"MANOVA",1,0.710515975952148,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.06098461151123,"MANOVA",1,0.709414958953857,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.59836983680725,"MANOVA",1,0.712393283843994,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.15220022201538,"MANOVA",1,0.721513032913208,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.11468005180359,"MANOVA",1,0.715611219406128,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",0.003,1.19886493682861,"MANOVA",0.002,0.763323545455933,0.1,40
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.13184285163879,"MANOVA",1,0.71332836151123,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.16607594490051,"MANOVA",1,0.716349840164185,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.08336925506592,"MANOVA",1,0.713813543319702,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.12853264808655,"MANOVA",1,0.719264030456543,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.13071608543396,"MANOVA",1,0.69410514831543,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",0.002,1.18533658981323,"MANOVA",0.002,0.783723592758179,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.16841769218445,"MANOVA",1,0.693202972412109,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.13245487213135,"MANOVA",1,1.06139540672302,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.07027983665466,"MANOVA",1,0.713537931442261,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.20591974258423,"MANOVA",1,0.739183664321899,0,0
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.18831658363342,"MANOVA",1,0.673333168029785,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",0.002,1.17298889160156,"MANOVA",0.002,0.789140701293945,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.20209312438965,"MANOVA",1,0.74321460723877,0,0
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.15238761901855,"MANOVA",1,0.712544918060303,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.13568425178528,"MANOVA",1,0.713786602020264,0,0
